AC_H2_EPM/unc_P7p/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/unc_P8p/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/E1/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/E2/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/E3/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/E4/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/FP5/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/FP6/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/FP7/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/unc_E1/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/unc_E2/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/unc_E3/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/unc_E4/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/unc_FP5/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/unc_FP6/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_EPM/unc_FP7/1997-08-30/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_MFI/Magnitude/1997-09-02/-1e31/%8.3f/PT1H/1 hour/Time, beginning of interval
AC_H2_MFI/BGSEc/1997-09-02/-1e31/%9.3f/PT1H/1 hour/Time, beginning of interval
AC_H2_MFI/BGSM/1997-09-02/-1e31/%9.3e/PT1H/1 hour/Time, beginning of interval
AC_H2_MFI/SC_pos_GSE/1997-09-02/-1e31/%9.1f/PT1H/1 hour/Time, beginning of interval
AC_H2_MFI/SC_pos_GSM/1997-09-02/-1e31/%9.1f/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/H1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/H2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/H3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_H1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_H2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_H3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/He1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/He2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/He3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/He4cal/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/He5/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/He6/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/He7/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/He8/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/HeCAck/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_He1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_He2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_He3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_He4cal/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_He5/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_He6/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_He7/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_He8/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_HeCAck/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/ClowE/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/C1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/C2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/C3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/C4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/C5/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/C6/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_ClowE/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_C1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_C2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_C3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_C4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_C5/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_C6/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/N1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/N2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/N3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/N4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/N5/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/N6/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_N1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_N2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_N3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_N4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_N5/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_N6/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/OlowE/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/O1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/O2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/O3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/O4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/O5/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_OlowE/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_O1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_O2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_O3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_O4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_O5/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Ne1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Ne2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Ne3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Ne4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Ne1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Ne2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Ne3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Ne4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Mg1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Mg2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Mg3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Mg4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Mg1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Mg2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Mg3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Mg4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Si1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Si2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Si3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Si4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Si1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Si2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Si3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Si4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/FeloE/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Fe1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Fe2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Fe3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/Fe4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_FeloE/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Fe1/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Fe2/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Fe3/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SEP/unc_Fe4/1997-10-08/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_He/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_C/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_N/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_O/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_Ne/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_Na/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_Mg/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_Al/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_Si/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_S/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_Ar/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_Ca/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_Fe/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/flux_Ni/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_He/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_C/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_N/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_O/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_Ne/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_Na/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_Mg/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_Al/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_Si/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_S/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_Ar/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_Ca/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_Fe/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SIS/cnt_Ni/1997-08-29/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_SWE/Np/1998-02-04/-1e31/%8.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWE/Vp/1998-02-04/-1e31/%8.2f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWE/Tpr/1998-02-04/-1e31/%9.1f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWE/alpha_ratio/1998-02-04/-1e31/%8.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWE/V_GSE/1998-02-04/-1e31/%8.1f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWE/V_RTN/1998-02-04/-1e31/%8.1f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWE/V_GSM/1998-02-04/-1e31/%8.1f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWE/SC_pos_GSE/1998-02-04/-1e31/%9.1f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWE/SC_pos_GSM/1998-02-04/-1e31/%9.1f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/nHe2/1998-02-04/-1e31/%8.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/nHe2_err/1998-02-04/-1e31/%8.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/vHe2/1998-02-04/-1e31/%8.2f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/vthHe2/1998-02-04/-1e31/%8.2f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/He_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/vC5/1998-02-04/-1e31/%8.2f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/vthC5/1998-02-04/-1e31/%8.2f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/C5_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/vO6/1998-02-04/-1e31/%8.2f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/vthO6/1998-02-04/-1e31/%8.2f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/O6_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/vFe10/1998-02-04/-1e31/%8.2f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/vthFe10/1998-02-04/-1e31/%8.2f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/Fe10_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/C6to4/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/C6to4_err/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/C6to4_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/C6to5/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/C6to5_err/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/C6to5_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/O7to6/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/O7to6_err/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/O7to6_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqC/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqC_err/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqC_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqO/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqO_err/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqO_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqMg/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqMg_err/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqMg_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqSi/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqSi_err/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqSi_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqFe/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqFe_err/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/avqFe_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/FetoO/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/FetoO_err/1998-02-04/-1e31/%9.4f/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/FetoO_qual/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_SWI/SW_type/1998-02-04/-1/%2d/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/H_S1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/H_S2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/H_S3/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/H_S4/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/H_S5/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_H_S1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_H_S2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_H_S3/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_H_S4/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_H_S5/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He3_S1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He3_S2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He3_L2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He3_L3/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He3_L4/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He3_L5/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He3_L6/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He3_S1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He3_S2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He3_L2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He3_L3/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He3_L4/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He3_L5/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He3_L6/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_S1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_S2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_S3/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L3/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L4/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L5/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L6/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L7/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L8/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L9/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L10/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L11/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/He4_L12/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_S1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_S2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_S3/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L3/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L4/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L5/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L6/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L7/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L8/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L9/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L10/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L11/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_He4_L12/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/C_S1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/C_L1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/C_L2/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/C_L3/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/C_L4/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/C_L5/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/C_L6/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/C_L7/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/C_L8/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
AC_H2_ULE/unc_C_S1/1998-02-20/-1e31/%11.4e/PT1H/1 hour/Time, beginning of interval
